
--- TRAIN SPLIT (4800 samples) ---
ID: scene00000 | Difficulty: 2.0 | Files: scene00000_horizontalOnly_rot_binaural.npz -> scene00000_horizontalOnly_AMBIX.npy
ID: scene01260 | Difficulty: 1.0 | Files: scene01260_horizontalOnly_rot_binaural.npz -> scene01260_horizontalOnly_AMBIX.npy
ID: scene01261 | Difficulty: 2.0 | Files: scene01261_horizontalOnly_rot_binaural.npz -> scene01261_horizontalOnly_AMBIX.npy
ID: scene01262 | Difficulty: 3.0 | Files: scene01262_horizontalOnly_rot_binaural.npz -> scene01262_horizontalOnly_AMBIX.npy
ID: scene01263 | Difficulty: 2.0 | Files: scene01263_horizontalOnly_rot_binaural.npz -> scene01263_horizontalOnly_AMBIX.npy
ID: scene01264 | Difficulty: 5.0 | Files: scene01264_horizontalOnly_rot_binaural.npz -> scene01264_horizontalOnly_AMBIX.npy
ID: scene01265 | Difficulty: 2.0 | Files: scene01265_horizontalOnly_rot_binaural.npz -> scene01265_horizontalOnly_AMBIX.npy
ID: scene01266 | Difficulty: 2.0 | Files: scene01266_horizontalOnly_rot_binaural.npz -> scene01266_horizontalOnly_AMBIX.npy
ID: scene01267 | Difficulty: 1.0 | Files: scene01267_horizontalOnly_rot_binaural.npz -> scene01267_horizontalOnly_AMBIX.npy
ID: scene01268 | Difficulty: 1.0 | Files: scene01268_horizontalOnly_rot_binaural.npz -> scene01268_horizontalOnly_AMBIX.npy
ID: scene01269 | Difficulty: 2.0 | Files: scene01269_horizontalOnly_rot_binaural.npz -> scene01269_horizontalOnly_AMBIX.npy
ID: scene01270 | Difficulty: 3.0 | Files: scene01270_horizontalOnly_rot_binaural.npz -> scene01270_horizontalOnly_AMBIX.npy
ID: scene01271 | Difficulty: 5.0 | Files: scene01271_horizontalOnly_rot_binaural.npz -> scene01271_horizontalOnly_AMBIX.npy
ID: scene01272 | Difficulty: 5.0 | Files: scene01272_horizontalOnly_rot_binaural.npz -> scene01272_horizontalOnly_AMBIX.npy
ID: scene01273 | Difficulty: 3.0 | Files: scene01273_horizontalOnly_rot_binaural.npz -> scene01273_horizontalOnly_AMBIX.npy
ID: scene01274 | Difficulty: 3.0 | Files: scene01274_horizontalOnly_rot_binaural.npz -> scene01274_horizontalOnly_AMBIX.npy
ID: scene01275 | Difficulty: 1.0 | Files: scene01275_horizontalOnly_rot_binaural.npz -> scene01275_horizontalOnly_AMBIX.npy
ID: scene01276 | Difficulty: 1.0 | Files: scene01276_horizontalOnly_rot_binaural.npz -> scene01276_horizontalOnly_AMBIX.npy
ID: scene01277 | Difficulty: 2.0 | Files: scene01277_horizontalOnly_rot_binaural.npz -> scene01277_horizontalOnly_AMBIX.npy
ID: scene01278 | Difficulty: 4.0 | Files: scene01278_horizontalOnly_rot_binaural.npz -> scene01278_horizontalOnly_AMBIX.npy
ID: scene01279 | Difficulty: 3.0 | Files: scene01279_horizontalOnly_rot_binaural.npz -> scene01279_horizontalOnly_AMBIX.npy
ID: scene01280 | Difficulty: 3.0 | Files: scene01280_horizontalOnly_rot_binaural.npz -> scene01280_horizontalOnly_AMBIX.npy
ID: scene01281 | Difficulty: 2.0 | Files: scene01281_horizontalOnly_rot_binaural.npz -> scene01281_horizontalOnly_AMBIX.npy
ID: scene01282 | Difficulty: 1.0 | Files: scene01282_horizontalOnly_rot_binaural.npz -> scene01282_horizontalOnly_AMBIX.npy
ID: scene01283 | Difficulty: 4.0 | Files: scene01283_horizontalOnly_rot_binaural.npz -> scene01283_horizontalOnly_AMBIX.npy
ID: scene01284 | Difficulty: 2.0 | Files: scene01284_horizontalOnly_rot_binaural.npz -> scene01284_horizontalOnly_AMBIX.npy
ID: scene01285 | Difficulty: 3.0 | Files: scene01285_horizontalOnly_rot_binaural.npz -> scene01285_horizontalOnly_AMBIX.npy
ID: scene01286 | Difficulty: 2.0 | Files: scene01286_horizontalOnly_rot_binaural.npz -> scene01286_horizontalOnly_AMBIX.npy
ID: scene01287 | Difficulty: 1.0 | Files: scene01287_horizontalOnly_rot_binaural.npz -> scene01287_horizontalOnly_AMBIX.npy
ID: scene01288 | Difficulty: 2.0 | Files: scene01288_horizontalOnly_rot_binaural.npz -> scene01288_horizontalOnly_AMBIX.npy
ID: scene01289 | Difficulty: 1.0 | Files: scene01289_horizontalOnly_rot_binaural.npz -> scene01289_horizontalOnly_AMBIX.npy
ID: scene01290 | Difficulty: 2.0 | Files: scene01290_horizontalOnly_rot_binaural.npz -> scene01290_horizontalOnly_AMBIX.npy
ID: scene01291 | Difficulty: 1.0 | Files: scene01291_horizontalOnly_rot_binaural.npz -> scene01291_horizontalOnly_AMBIX.npy
ID: scene01292 | Difficulty: 1.0 | Files: scene01292_horizontalOnly_rot_binaural.npz -> scene01292_horizontalOnly_AMBIX.npy
ID: scene01293 | Difficulty: 3.0 | Files: scene01293_horizontalOnly_rot_binaural.npz -> scene01293_horizontalOnly_AMBIX.npy
ID: scene01294 | Difficulty: 3.0 | Files: scene01294_horizontalOnly_rot_binaural.npz -> scene01294_horizontalOnly_AMBIX.npy
ID: scene01295 | Difficulty: 2.0 | Files: scene01295_horizontalOnly_rot_binaural.npz -> scene01295_horizontalOnly_AMBIX.npy
ID: scene01296 | Difficulty: 1.0 | Files: scene01296_horizontalOnly_rot_binaural.npz -> scene01296_horizontalOnly_AMBIX.npy
ID: scene01297 | Difficulty: 1.0 | Files: scene01297_horizontalOnly_rot_binaural.npz -> scene01297_horizontalOnly_AMBIX.npy
ID: scene01298 | Difficulty: 2.0 | Files: scene01298_horizontalOnly_rot_binaural.npz -> scene01298_horizontalOnly_AMBIX.npy
ID: scene01299 | Difficulty: 2.0 | Files: scene01299_horizontalOnly_rot_binaural.npz -> scene01299_horizontalOnly_AMBIX.npy
ID: scene01300 | Difficulty: 1.0 | Files: scene01300_horizontalOnly_rot_binaural.npz -> scene01300_horizontalOnly_AMBIX.npy
ID: scene01301 | Difficulty: 2.0 | Files: scene01301_horizontalOnly_rot_binaural.npz -> scene01301_horizontalOnly_AMBIX.npy
ID: scene01302 | Difficulty: 1.0 | Files: scene01302_horizontalOnly_rot_binaural.npz -> scene01302_horizontalOnly_AMBIX.npy
ID: scene01303 | Difficulty: 3.0 | Files: scene01303_horizontalOnly_rot_binaural.npz -> scene01303_horizontalOnly_AMBIX.npy
ID: scene01304 | Difficulty: 1.0 | Files: scene01304_horizontalOnly_rot_binaural.npz -> scene01304_horizontalOnly_AMBIX.npy
ID: scene01305 | Difficulty: 4.0 | Files: scene01305_horizontalOnly_rot_binaural.npz -> scene01305_horizontalOnly_AMBIX.npy
ID: scene01306 | Difficulty: 2.0 | Files: scene01306_horizontalOnly_rot_binaural.npz -> scene01306_horizontalOnly_AMBIX.npy
ID: scene01307 | Difficulty: 1.0 | Files: scene01307_horizontalOnly_rot_binaural.npz -> scene01307_horizontalOnly_AMBIX.npy
ID: scene01308 | Difficulty: 5.0 | Files: scene01308_horizontalOnly_rot_binaural.npz -> scene01308_horizontalOnly_AMBIX.npy
ID: scene01309 | Difficulty: 4.0 | Files: scene01309_horizontalOnly_rot_binaural.npz -> scene01309_horizontalOnly_AMBIX.npy
ID: scene01310 | Difficulty: 3.0 | Files: scene01310_horizontalOnly_rot_binaural.npz -> scene01310_horizontalOnly_AMBIX.npy
ID: scene01311 | Difficulty: 1.0 | Files: scene01311_horizontalOnly_rot_binaural.npz -> scene01311_horizontalOnly_AMBIX.npy
ID: scene01312 | Difficulty: 3.0 | Files: scene01312_horizontalOnly_rot_binaural.npz -> scene01312_horizontalOnly_AMBIX.npy
ID: scene01313 | Difficulty: 3.0 | Files: scene01313_horizontalOnly_rot_binaural.npz -> scene01313_horizontalOnly_AMBIX.npy
ID: scene01314 | Difficulty: 1.0 | Files: scene01314_horizontalOnly_rot_binaural.npz -> scene01314_horizontalOnly_AMBIX.npy
ID: scene01315 | Difficulty: 1.0 | Files: scene01315_horizontalOnly_rot_binaural.npz -> scene01315_horizontalOnly_AMBIX.npy
ID: scene01316 | Difficulty: 3.0 | Files: scene01316_horizontalOnly_rot_binaural.npz -> scene01316_horizontalOnly_AMBIX.npy
ID: scene01317 | Difficulty: 3.0 | Files: scene01317_horizontalOnly_rot_binaural.npz -> scene01317_horizontalOnly_AMBIX.npy
ID: scene01318 | Difficulty: 3.0 | Files: scene01318_horizontalOnly_rot_binaural.npz -> scene01318_horizontalOnly_AMBIX.npy
ID: scene01319 | Difficulty: 2.0 | Files: scene01319_horizontalOnly_rot_binaural.npz -> scene01319_horizontalOnly_AMBIX.npy
ID: scene01320 | Difficulty: 5.0 | Files: scene01320_horizontalOnly_rot_binaural.npz -> scene01320_horizontalOnly_AMBIX.npy
ID: scene01321 | Difficulty: 3.0 | Files: scene01321_horizontalOnly_rot_binaural.npz -> scene01321_horizontalOnly_AMBIX.npy
ID: scene01322 | Difficulty: 3.0 | Files: scene01322_horizontalOnly_rot_binaural.npz -> scene01322_horizontalOnly_AMBIX.npy
ID: scene01323 | Difficulty: 2.0 | Files: scene01323_horizontalOnly_rot_binaural.npz -> scene01323_horizontalOnly_AMBIX.npy
ID: scene01324 | Difficulty: 2.0 | Files: scene01324_horizontalOnly_rot_binaural.npz -> scene01324_horizontalOnly_AMBIX.npy
ID: scene01325 | Difficulty: 1.0 | Files: scene01325_horizontalOnly_rot_binaural.npz -> scene01325_horizontalOnly_AMBIX.npy
ID: scene01326 | Difficulty: 3.0 | Files: scene01326_horizontalOnly_rot_binaural.npz -> scene01326_horizontalOnly_AMBIX.npy
ID: scene01327 | Difficulty: 2.0 | Files: scene01327_horizontalOnly_rot_binaural.npz -> scene01327_horizontalOnly_AMBIX.npy
ID: scene01328 | Difficulty: 4.0 | Files: scene01328_horizontalOnly_rot_binaural.npz -> scene01328_horizontalOnly_AMBIX.npy
ID: scene01329 | Difficulty: 2.0 | Files: scene01329_horizontalOnly_rot_binaural.npz -> scene01329_horizontalOnly_AMBIX.npy
ID: scene01330 | Difficulty: 2.0 | Files: scene01330_horizontalOnly_rot_binaural.npz -> scene01330_horizontalOnly_AMBIX.npy
ID: scene01331 | Difficulty: 2.0 | Files: scene01331_horizontalOnly_rot_binaural.npz -> scene01331_horizontalOnly_AMBIX.npy
ID: scene01332 | Difficulty: 2.0 | Files: scene01332_horizontalOnly_rot_binaural.npz -> scene01332_horizontalOnly_AMBIX.npy
ID: scene01333 | Difficulty: 3.0 | Files: scene01333_horizontalOnly_rot_binaural.npz -> scene01333_horizontalOnly_AMBIX.npy
ID: scene01334 | Difficulty: 4.0 | Files: scene01334_horizontalOnly_rot_binaural.npz -> scene01334_horizontalOnly_AMBIX.npy
ID: scene01335 | Difficulty: 3.0 | Files: scene01335_horizontalOnly_rot_binaural.npz -> scene01335_horizontalOnly_AMBIX.npy
ID: scene01336 | Difficulty: 1.0 | Files: scene01336_horizontalOnly_rot_binaural.npz -> scene01336_horizontalOnly_AMBIX.npy
ID: scene01337 | Difficulty: 3.0 | Files: scene01337_horizontalOnly_rot_binaural.npz -> scene01337_horizontalOnly_AMBIX.npy
ID: scene01338 | Difficulty: 1.0 | Files: scene01338_horizontalOnly_rot_binaural.npz -> scene01338_horizontalOnly_AMBIX.npy
ID: scene01339 | Difficulty: 2.0 | Files: scene01339_horizontalOnly_rot_binaural.npz -> scene01339_horizontalOnly_AMBIX.npy
ID: scene01340 | Difficulty: 2.0 | Files: scene01340_horizontalOnly_rot_binaural.npz -> scene01340_horizontalOnly_AMBIX.npy
ID: scene01341 | Difficulty: 5.0 | Files: scene01341_horizontalOnly_rot_binaural.npz -> scene01341_horizontalOnly_AMBIX.npy
ID: scene01342 | Difficulty: 1.0 | Files: scene01342_horizontalOnly_rot_binaural.npz -> scene01342_horizontalOnly_AMBIX.npy
ID: scene01343 | Difficulty: 3.0 | Files: scene01343_horizontalOnly_rot_binaural.npz -> scene01343_horizontalOnly_AMBIX.npy
ID: scene01344 | Difficulty: 3.0 | Files: scene01344_horizontalOnly_rot_binaural.npz -> scene01344_horizontalOnly_AMBIX.npy
ID: scene01345 | Difficulty: 4.0 | Files: scene01345_horizontalOnly_rot_binaural.npz -> scene01345_horizontalOnly_AMBIX.npy
ID: scene01346 | Difficulty: 2.0 | Files: scene01346_horizontalOnly_rot_binaural.npz -> scene01346_horizontalOnly_AMBIX.npy
ID: scene01347 | Difficulty: 3.0 | Files: scene01347_horizontalOnly_rot_binaural.npz -> scene01347_horizontalOnly_AMBIX.npy
ID: scene01348 | Difficulty: 3.0 | Files: scene01348_horizontalOnly_rot_binaural.npz -> scene01348_horizontalOnly_AMBIX.npy
ID: scene01349 | Difficulty: 4.0 | Files: scene01349_horizontalOnly_rot_binaural.npz -> scene01349_horizontalOnly_AMBIX.npy
ID: scene01350 | Difficulty: 3.0 | Files: scene01350_horizontalOnly_rot_binaural.npz -> scene01350_horizontalOnly_AMBIX.npy
ID: scene01351 | Difficulty: 4.0 | Files: scene01351_horizontalOnly_rot_binaural.npz -> scene01351_horizontalOnly_AMBIX.npy
ID: scene01352 | Difficulty: 1.0 | Files: scene01352_horizontalOnly_rot_binaural.npz -> scene01352_horizontalOnly_AMBIX.npy
ID: scene01353 | Difficulty: 1.0 | Files: scene01353_horizontalOnly_rot_binaural.npz -> scene01353_horizontalOnly_AMBIX.npy
ID: scene01354 | Difficulty: 3.0 | Files: scene01354_horizontalOnly_rot_binaural.npz -> scene01354_horizontalOnly_AMBIX.npy
ID: scene01355 | Difficulty: 1.0 | Files: scene01355_horizontalOnly_rot_binaural.npz -> scene01355_horizontalOnly_AMBIX.npy
ID: scene01356 | Difficulty: 2.0 | Files: scene01356_horizontalOnly_rot_binaural.npz -> scene01356_horizontalOnly_AMBIX.npy
ID: scene01357 | Difficulty: 1.0 | Files: scene01357_horizontalOnly_rot_binaural.npz -> scene01357_horizontalOnly_AMBIX.npy
ID: scene01358 | Difficulty: 2.0 | Files: scene01358_horizontalOnly_rot_binaural.npz -> scene01358_horizontalOnly_AMBIX.npy
ID: scene01359 | Difficulty: 2.0 | Files: scene01359_horizontalOnly_rot_binaural.npz -> scene01359_horizontalOnly_AMBIX.npy
ID: scene01360 | Difficulty: 2.0 | Files: scene01360_horizontalOnly_rot_binaural.npz -> scene01360_horizontalOnly_AMBIX.npy
ID: scene01361 | Difficulty: 3.0 | Files: scene01361_horizontalOnly_rot_binaural.npz -> scene01361_horizontalOnly_AMBIX.npy
ID: scene01362 | Difficulty: 2.0 | Files: scene01362_horizontalOnly_rot_binaural.npz -> scene01362_horizontalOnly_AMBIX.npy
ID: scene01363 | Difficulty: 2.0 | Files: scene01363_horizontalOnly_rot_binaural.npz -> scene01363_horizontalOnly_AMBIX.npy
ID: scene01364 | Difficulty: 2.0 | Files: scene01364_horizontalOnly_rot_binaural.npz -> scene01364_horizontalOnly_AMBIX.npy
ID: scene01365 | Difficulty: 5.0 | Files: scene01365_horizontalOnly_rot_binaural.npz -> scene01365_horizontalOnly_AMBIX.npy
ID: scene01366 | Difficulty: 4.0 | Files: scene01366_horizontalOnly_rot_binaural.npz -> scene01366_horizontalOnly_AMBIX.npy
ID: scene01367 | Difficulty: 5.0 | Files: scene01367_horizontalOnly_rot_binaural.npz -> scene01367_horizontalOnly_AMBIX.npy
ID: scene01368 | Difficulty: 2.0 | Files: scene01368_horizontalOnly_rot_binaural.npz -> scene01368_horizontalOnly_AMBIX.npy
ID: scene01369 | Difficulty: 2.0 | Files: scene01369_horizontalOnly_rot_binaural.npz -> scene01369_horizontalOnly_AMBIX.npy
ID: scene01370 | Difficulty: 2.0 | Files: scene01370_horizontalOnly_rot_binaural.npz -> scene01370_horizontalOnly_AMBIX.npy
ID: scene01371 | Difficulty: 2.0 | Files: scene01371_horizontalOnly_rot_binaural.npz -> scene01371_horizontalOnly_AMBIX.npy
ID: scene01372 | Difficulty: 2.0 | Files: scene01372_horizontalOnly_rot_binaural.npz -> scene01372_horizontalOnly_AMBIX.npy
ID: scene01373 | Difficulty: 1.0 | Files: scene01373_horizontalOnly_rot_binaural.npz -> scene01373_horizontalOnly_AMBIX.npy
ID: scene01374 | Difficulty: 2.0 | Files: scene01374_horizontalOnly_rot_binaural.npz -> scene01374_horizontalOnly_AMBIX.npy
ID: scene01375 | Difficulty: 2.0 | Files: scene01375_horizontalOnly_rot_binaural.npz -> scene01375_horizontalOnly_AMBIX.npy
ID: scene01376 | Difficulty: 4.0 | Files: scene01376_horizontalOnly_rot_binaural.npz -> scene01376_horizontalOnly_AMBIX.npy
ID: scene01377 | Difficulty: 3.0 | Files: scene01377_horizontalOnly_rot_binaural.npz -> scene01377_horizontalOnly_AMBIX.npy
ID: scene01378 | Difficulty: 1.0 | Files: scene01378_horizontalOnly_rot_binaural.npz -> scene01378_horizontalOnly_AMBIX.npy
ID: scene01379 | Difficulty: 2.0 | Files: scene01379_horizontalOnly_rot_binaural.npz -> scene01379_horizontalOnly_AMBIX.npy
ID: scene01380 | Difficulty: 1.0 | Files: scene01380_horizontalOnly_rot_binaural.npz -> scene01380_horizontalOnly_AMBIX.npy
ID: scene01381 | Difficulty: 5.0 | Files: scene01381_horizontalOnly_rot_binaural.npz -> scene01381_horizontalOnly_AMBIX.npy
ID: scene01382 | Difficulty: 2.0 | Files: scene01382_horizontalOnly_rot_binaural.npz -> scene01382_horizontalOnly_AMBIX.npy
ID: scene01383 | Difficulty: 2.0 | Files: scene01383_horizontalOnly_rot_binaural.npz -> scene01383_horizontalOnly_AMBIX.npy
ID: scene01384 | Difficulty: 2.0 | Files: scene01384_horizontalOnly_rot_binaural.npz -> scene01384_horizontalOnly_AMBIX.npy
ID: scene01385 | Difficulty: 3.0 | Files: scene01385_horizontalOnly_rot_binaural.npz -> scene01385_horizontalOnly_AMBIX.npy
ID: scene01386 | Difficulty: 1.0 | Files: scene01386_horizontalOnly_rot_binaural.npz -> scene01386_horizontalOnly_AMBIX.npy
ID: scene01387 | Difficulty: 2.0 | Files: scene01387_horizontalOnly_rot_binaural.npz -> scene01387_horizontalOnly_AMBIX.npy
ID: scene01388 | Difficulty: 3.0 | Files: scene01388_horizontalOnly_rot_binaural.npz -> scene01388_horizontalOnly_AMBIX.npy
ID: scene01389 | Difficulty: 2.0 | Files: scene01389_horizontalOnly_rot_binaural.npz -> scene01389_horizontalOnly_AMBIX.npy
ID: scene01390 | Difficulty: 5.0 | Files: scene01390_horizontalOnly_rot_binaural.npz -> scene01390_horizontalOnly_AMBIX.npy
ID: scene01391 | Difficulty: 2.0 | Files: scene01391_horizontalOnly_rot_binaural.npz -> scene01391_horizontalOnly_AMBIX.npy
ID: scene01392 | Difficulty: 2.0 | Files: scene01392_horizontalOnly_rot_binaural.npz -> scene01392_horizontalOnly_AMBIX.npy
ID: scene01393 | Difficulty: 3.0 | Files: scene01393_horizontalOnly_rot_binaural.npz -> scene01393_horizontalOnly_AMBIX.npy
ID: scene01394 | Difficulty: 2.0 | Files: scene01394_horizontalOnly_rot_binaural.npz -> scene01394_horizontalOnly_AMBIX.npy
ID: scene01395 | Difficulty: 2.0 | Files: scene01395_horizontalOnly_rot_binaural.npz -> scene01395_horizontalOnly_AMBIX.npy
ID: scene01396 | Difficulty: 3.0 | Files: scene01396_horizontalOnly_rot_binaural.npz -> scene01396_horizontalOnly_AMBIX.npy
ID: scene01397 | Difficulty: 2.0 | Files: scene01397_horizontalOnly_rot_binaural.npz -> scene01397_horizontalOnly_AMBIX.npy
ID: scene01398 | Difficulty: 2.0 | Files: scene01398_horizontalOnly_rot_binaural.npz -> scene01398_horizontalOnly_AMBIX.npy
ID: scene01399 | Difficulty: 2.0 | Files: scene01399_horizontalOnly_rot_binaural.npz -> scene01399_horizontalOnly_AMBIX.npy
ID: scene01400 | Difficulty: 2.0 | Files: scene01400_horizontalOnly_rot_binaural.npz -> scene01400_horizontalOnly_AMBIX.npy
ID: scene01401 | Difficulty: 3.0 | Files: scene01401_horizontalOnly_rot_binaural.npz -> scene01401_horizontalOnly_AMBIX.npy
ID: scene01402 | Difficulty: 2.0 | Files: scene01402_horizontalOnly_rot_binaural.npz -> scene01402_horizontalOnly_AMBIX.npy
ID: scene01403 | Difficulty: 2.0 | Files: scene01403_horizontalOnly_rot_binaural.npz -> scene01403_horizontalOnly_AMBIX.npy
ID: scene01404 | Difficulty: 3.0 | Files: scene01404_horizontalOnly_rot_binaural.npz -> scene01404_horizontalOnly_AMBIX.npy
ID: scene01405 | Difficulty: 3.0 | Files: scene01405_horizontalOnly_rot_binaural.npz -> scene01405_horizontalOnly_AMBIX.npy
ID: scene01406 | Difficulty: 3.0 | Files: scene01406_horizontalOnly_rot_binaural.npz -> scene01406_horizontalOnly_AMBIX.npy
ID: scene01407 | Difficulty: 2.0 | Files: scene01407_horizontalOnly_rot_binaural.npz -> scene01407_horizontalOnly_AMBIX.npy
ID: scene01408 | Difficulty: 3.0 | Files: scene01408_horizontalOnly_rot_binaural.npz -> scene01408_horizontalOnly_AMBIX.npy
ID: scene01409 | Difficulty: 1.0 | Files: scene01409_horizontalOnly_rot_binaural.npz -> scene01409_horizontalOnly_AMBIX.npy
ID: scene01410 | Difficulty: 4.0 | Files: scene01410_horizontalOnly_rot_binaural.npz -> scene01410_horizontalOnly_AMBIX.npy
ID: scene01411 | Difficulty: 2.0 | Files: scene01411_horizontalOnly_rot_binaural.npz -> scene01411_horizontalOnly_AMBIX.npy
ID: scene01412 | Difficulty: 5.0 | Files: scene01412_horizontalOnly_rot_binaural.npz -> scene01412_horizontalOnly_AMBIX.npy
ID: scene01413 | Difficulty: 2.0 | Files: scene01413_horizontalOnly_rot_binaural.npz -> scene01413_horizontalOnly_AMBIX.npy
ID: scene01414 | Difficulty: 1.0 | Files: scene01414_horizontalOnly_rot_binaural.npz -> scene01414_horizontalOnly_AMBIX.npy
ID: scene01415 | Difficulty: 4.0 | Files: scene01415_horizontalOnly_rot_binaural.npz -> scene01415_horizontalOnly_AMBIX.npy
ID: scene01416 | Difficulty: 2.0 | Files: scene01416_horizontalOnly_rot_binaural.npz -> scene01416_horizontalOnly_AMBIX.npy
ID: scene01417 | Difficulty: 2.0 | Files: scene01417_horizontalOnly_rot_binaural.npz -> scene01417_horizontalOnly_AMBIX.npy
ID: scene01418 | Difficulty: 4.0 | Files: scene01418_horizontalOnly_rot_binaural.npz -> scene01418_horizontalOnly_AMBIX.npy
ID: scene01419 | Difficulty: 1.0 | Files: scene01419_horizontalOnly_rot_binaural.npz -> scene01419_horizontalOnly_AMBIX.npy
ID: scene01420 | Difficulty: 3.0 | Files: scene01420_horizontalOnly_rot_binaural.npz -> scene01420_horizontalOnly_AMBIX.npy
ID: scene01421 | Difficulty: 2.0 | Files: scene01421_horizontalOnly_rot_binaural.npz -> scene01421_horizontalOnly_AMBIX.npy
ID: scene01422 | Difficulty: 2.0 | Files: scene01422_horizontalOnly_rot_binaural.npz -> scene01422_horizontalOnly_AMBIX.npy
ID: scene01423 | Difficulty: 2.0 | Files: scene01423_horizontalOnly_rot_binaural.npz -> scene01423_horizontalOnly_AMBIX.npy
ID: scene01424 | Difficulty: 2.0 | Files: scene01424_horizontalOnly_rot_binaural.npz -> scene01424_horizontalOnly_AMBIX.npy
